ID,url,headers,sub_headers,text
6,https://ria.ru/20230813/stroiteli-4-1887395516.html,,,"Александр МадовскийЗаместитель директора департамента строительства города Краснодара В моей семье целых три поколения строителей — мой дед, мой отец и я. Все свое детство я слушал рассказы, разные истории о строительстве. Отец брал меня с собой на асфальтобетонный завод, потом на объекты благоустройства. Так что у меня, по сути, не было другого выбора — я не сомневался в выборе профессии и после окончания школы поступил на автодорожный факультет политеха, который окончил в 1996 году и сразу начал работать по профессии. После того как окончил институт, сразу же пошел в ремонтно-строительное управление. Были, правда, определенные перерывы — удалось поработать в сфере ЖКХ, немного в бизнесе. К сожалению, мой дедушка умер еще во время моей учебы в вузе, зато отец регулярно давал мне советы по поводу вопросов, которые появлялись во время рабочего процесса, ведь, помимо своей основной специальности, он занимался еще и техническим надзором, так что мог помогать мне и разной литературой, и просто информацией. Поводов для каких-то дискуссий по рабочим вопросам внутри семьи у нас не возникало. Какие могут быть дискуссии, когда я полностью признавал профессиональный авторитет отца и видел, как этот авторитет воспринимают окружающие? Так что его мнение я просто принимал для себя как данность. В своей работе я каждый день сталкиваюсь с какими-то вызовами. Это не рутина, когда в девять часов утра пришел на рабочее место и в 18 часов ушел. Это живая работа: масса объектов, причем все разные, везде надо принимать какие-то важные решения. Мне приходилось строить и дороги, и троллейбусные линии, и объекты газового хозяйства, обеспечивать поселки Краснодара водой, возводить социальную инфраструктуру — школы, детские сады. Также я занимался проблемой обманутых дольщиков — более 300 домов удалось достроить за недобросовестными застройщиками. Мне и дед, и отец всегда говорили: ""Оставайся человеком всегда. И к другим людям относись так, как хотел бы, чтобы относились к тебе"". Этот их завет я стараюсь пронести через свою жизнь и профессиональную деятельность. У меня самого трое детей. Старшая дочь — экономист в строительстве, уже работает в этой сфере. Средняя окончила колледж по земельному делу. Вообще в строительной отрасли Краснодара очень много женщин, и иногда они успешнее, чем мужчины. Особенно женщины-руководители. Мой младший сын пока школьник, но уже очень интересуется всем, что связано со строительством. Теперь уже он со мной ходит по объектам, любит посидеть в спецтехнике, в строительных кранах. Естественно, под моим присмотром, чтобы было безопасно. Так что младший тоже наверняка подхватит то, чем я занимаюсь. Династия продолжится."
6,https://ria.ru/20230813/stroiteli-3-1887394099.html,,,"Алексей Адамцевич Член рабочей группы по развитию 3D-печати в России Выбор мною строительного университета был осознанным. Уже в школе понимал, куда пойду, так как всегда хотелось заниматься чем-то созидательным и нужным людям, а в мире существует не так много вещей, которые нужны каждому так же, как крыша над головой. В итоге поступил в Московский государственный строительный университет (МГСУ) и закончил его с квалификацией инженер-строитель по специальности ""Промышленное и гражданское строительство"". Здесь же я закончил аспирантуру и получил ученую степень кандидата технических наук. Еще одна сфера моих интересов всегда была связана с информационными технологиями. В студенческие годы я даже работал в IT-компании, где дошел до позиции руководителя отдела web-разработок. В последние время параллельно с основной работой я стараюсь регулярно повышать квалификацию, осваивая новые цифровые специальности. На мой взгляд, это очень интересные и перспективные области знаний, где почти ежедневно появляется что-то новое и часто революционное, что можно успешно применять в самых разных сферах. Технологии, развиваемые на стыке классических отраслей экономики и новых цифровых специальностей, таких как Data Science, ИИ, робототехника и другие, создают колоссальный потенциал для экономического роста и кратного повышения производительности труда. А для России вопрос повышения производительности труда крайне важен в связи с потребностью в опережающем инфраструктурном развитии и реализации национальных проектов. Замечу, что за последние годы Правительством Российской Федерации сделано много важных шагов в нужном направлении для улучшения ситуации. Например, благодаря единой государственной политике Россия входит в группу стран-лидеров по темпам внедрения технологий информационного моделирования ТИМ или BIM (Building information modeling) на разных этапах жизненного цикла строительных объектов. Другое актуальное направление, в развитии которого активно участвую я и мои коллеги из НИУ МГСУ и организаций-членов рабочей группы ""Аддитивные технологии в строительстве"" — это развитие подходов, решений и нормативно-технического обеспечения применения технологий аддитивного строительного производства, иначе говоря — строительной 3D-печати. Эта технология позволяет автоматизировать один из наиболее трудоемких технологических процессов в строительстве — производство бетонных работ. С помощью 3D-принтера можно возводить бетонные конструкции различной формы без необходимости использования опалубки, что также обеспечивает потенциал значительного роста производительности труда в строительстве. Строительная отрасль считается крайне консервативной в части технологического развития, но я бы назвал ее скорее инертной в силу длительности строительных циклов, вовлечения в производственный процесс широкого числа участников и необходимости тщательной проверки всех новых решений с точки зрения их влияния на безопасность и здоровье граждан. Новые производственные технологии не обходят строительную отрасль стороной, а лишь совершают более долгий путь до места их итогового применения. Я считаю, что современная строительная сфера как раз подходит к моменту собственной технологической революции. Уверен, что ближайшие десятилетия станут временем чудес, новых технологий и огромных перспектив в строительстве. Сейчас идеальное время для абитуриентов и выпускников строительных вузов, интересующихся новыми технологиями. Открываются целые факультеты информационного моделирования, проектирования. Можно смело стать первопроходцами в сфере и задавать дальнейший темп работы."
6,https://ria.ru/20230813/stroiteli-2-1887392034.html,,,"Максим ДворниковСпециалист технического надзора отдела технического надзора города Салехард (с 2022 года находится в командировке в Донецкой народной республике) В строительную отрасль я попал совершенно случайно. Я заочно окончил Ульяновский государственный университет по специальности ""Нефтегазовое дело"", после чего даже немного поработал по профилю, но потом обстоятельства сложились так, что жизнь меня занесла на стройку. Устроился разнорабочим, начинал с самых низов, потом стал прорабом, далее начальником участка — и вот сегодня я дорос до специалиста технического надзора. Все строительное образование я получил, находясь ""в подмастерьях"". Важно, чтобы студенты не гнули пальцы и не ждали, что к ним все упадет с неба. Нужно не бояться спрашивать, задавать вопросы, узнавать что-то новое за пределами образовательной программы. Возможностей получить классное образование сегодня гораздо больше, чем пять-десять лет назад. Однако иногда расстраивает, что некоторые не хотят учиться. Сегодня я работаю на территории Донецкой народной республики. Хочется развеять миф: никто меня не заставлял туда ехать насильно. Ко мне подошло руководство и сказало, что хотело бы меня видеть в качестве эксперта. Семья осталась в Казани. Жена и дочери переживали поначалу, но сейчас привыкли, так как мы постоянно на связи. Руководство всегда идет навстречу и регулярно дает четыре-пять дней отгулов, так как понимает, что обстановка там тяжелая и людям требуется периодическая разгрузка. Коллег из новых регионов в большинстве случаев приходится учить всему заново. На некоторых объектах, которые мы восстанавливаем, отсутствует какая-то документация, да и нормы пожарной безопасности не соблюдались от слова ""совсем"". А вот само строительство ведется проще, так как климат здесь мягкий. К воздушным тревогам мы привыкли. Сама сирена заработала в июле месяце. Администрация Волновахи предупреждала нас о возможных ракетных обстрелах через телеграм-каналы. Не так давно, в начале июля, прилетело в здание администрации, из-за чего оно сильно пострадало. Слава богу, это было после окончания рабочего дня, никто не пострадал. Стараемся все оперативно восстанавливать. Хотелось бы пожелать и студентам, и коллегам не бояться новых вызовов, слушать руководителей, а также ставить максимальные задачи."
6,https://ria.ru/20230813/stroiteli-1-1887390570.html,,,"РИА Новости Недвижимость собрало истории героев из разных сфер и разных специализаций, чтобы они сами поведали, каково это — строить автомагистрали на Крайнем Севере, печатать здания на 3D-принтере, женскими руками ""разруливать"" железобетонные изделия, восстанавливать здания в новых регионах и передавать свое дело из поколение в поколение. Их захватывающие истории, а также пожелания ко Дню строителя, читайте в спецпроекте. Истории героев"
6,https://radiosputnik.ru/20230811/luna-1889593795.html,Космонавт Блинов оценил вероятность строительства лунной базы в кратере,Космонавт Блинов назвал условие для строительства лунной базы в кратере,"МОСКВА, 11 августа/ Радио Sputnik. Построить базу в кратере Луны можно, но для этого необходимо одно условие, заявил в интервью RT космонавт, капитан экспериментального экипажа миссии Sirius-21 Олег Блинов. Минувшей ночью с космодрома Восточный Россия отправила на Южный полюс Луны станцию ""Луна-25"" для проведения контактных исследований лунного грунта на наличие льда. Выход автоматической станции на окололунную круговую орбиту высотой 100 километров намечается на 16 августа, а ее мягкая посадка на поверхность естественного спутника Земли – на 21 августа. Последний советский космический аппарат, отправленный к спутнику Земли, был запущен в 1976 году и назывался ""Луна-24"". RT вместе с ""Роскосмосом"" в прямом эфире следит за реализацией проекта ""Луна-25"". Радио Sputnik также сообщало, что буровая установка ""Луны-25"" проанализирует грунт спутника Земли. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://realty.ria.ru/20230811/nostroy-1889599660.html,НОСТРОЙ: слабый рубль снизит привлекательность РФ для мигрантов-строителей,НОСТРОЙ: слабый рубль снизит привлекательность России для мигрантов-строителей,"МОСКВА, 11 авг - РИА Недвижимость. Ослабление рубля снизит привлекательность российского рынка для мигрантов-строителей, считает глава Национального объединения строителей (НОСТРОЙ) Антон Глушков.  Российская валюта летом вошла в тройку слабейших в мире и лидирует по волатильности. С начала года американская валюта подорожала на 38%, евро - на 42%. В пятницу, 11 августа, доллар и евро обновили максимумы с марта прошлого года, поднимавшись на торгах Мосбиржи выше 99 и 109 рублей соответственно. Банк России для снижения волатильности на финансовом рынке принял решение с 10 августа и до конца 2023 года не покупать иностранную валюту в рамках бюджетного правила.  При этом, обратил внимание он, рынок рабочей силы в российской строительной отрасли сильно зависит от внешних факторов.  ""В последние два года Таджикистан, Узбекистан и Киргизия, основные поставщики трудовых ресурсов в Россию, стали ориентироваться на другие рынки. Ближний Восток стал конкурентом, там тоже идет большое количество строек"", - пояснил Глушков.  Если не будет увеличена зарплата работающих на российских стройках мигрантов, то они уедут в другие страны, согласился с главой нацобъединения строителей руководитель портала ""ЕРЗ.РФ"" Кирилл Холопик."
6,https://realty.ria.ru/20230811/razvyazka-1889588397.html,Открытие развязки Алтуфьевского шоссе с МКАД могут сдвинуть на 2024 год,Бочкарев: открытие развязки Алтуфьевского шоссе с МКАД могут сдвинуть на 2024 г,"МОСКВА, 11 авг - РИА Недвижимость. Открытие новой развязки Алтуфьевского шоссе с МКАД могут сдвинуть на 2024 год из-за проблем с грунтовыми водами, сообщил заммэра города по градостроительной политике и строительству Андрей Бочкарев.  По словам заммэра, пока не известны сроки строительства новой развязки МКАД и Щелковского шоссе.  ""Мы ожидаем решения федеральных коллег, как пройдет продление или дублер Щелковского шоссе по территории Московской области… Соответственно, потребуется время на интеграцию этих двух объектов"", - пояснил он.  При этом, добавил Бочкарев, строительство оставшихся новых развязок на МКАД - с Липецкой улицей и улицей Верхние Поля - будет окончено по планам в текущем году."
6,https://realty.ria.ru/20230811/investproekty-1889586987.html,Бочкарев: все намеченные строительные инвестпроекты будут реализованы,Заммэра Бочкарев: все намеченные строительные инвестпроекты будут выполнены,"МОСКВА, 11 авг - РИА Недвижимость. Все запланированные коммерческими застройщиками в Москве инвестиционные проекты будут реализованы, несмотря на экономические сложности и западные санкции, заявил журналистам заммэра столицы по градостроительной политике и строительству Андрей Бочкарев.  По словам Бочкарева, строительная отрасль Москвы выйдет из экономических сложностей еще сильнее, чем была до этого.  ""Есть такая поговорка: трудные времена создают сильных людей"", - подчеркнул он, отметив, что это касается не только девелоперов, но и подрядчиков и поставщиков строительных материалов и комплектующих.  ""Экономический цикл идет, жизнь продолжается <…> у нас очень сильные участники рынка, которые прошли и 1990-е годы, и 2000-е… Да, безусловно, нам нужно будет перегруппироваться в части компенсации ряда систем, оборудования и изделий, которые мы не производили, но Москва очень активно развивает и промышленный сектор, в том числе в части систем строительного и лифтового оборудования и систем автоматизации, которых не было в России или которые были не так конкурентоспособны. Нынешние времена мотивируют нас к решению этих вопросов"", - резюмировал Бочкарев."
6,https://radiosputnik.ru/20230811/basseyn-1889558242.html,Два бассейна откроют в акватории Финского залива,В Санкт-Петербурге в акватории Финского залива появятся два бассейна,"МОСКВА, 11 августа/ Радио Sputnik. В Санкт-Петербурге в акватории Финского залива через два года откроют два бассейна с подогревом, сообщает издание Flashnord. Проект уже одобрен Главгосэкспертизой РФ, отмечает издание. Бассейны 50 на 25 метров и 20 на десять метров будут доступны круглый год. Радио Sputnik также сообщало о планах построить открытый бассейн на Крестовском острове. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://realty.ria.ru/20230811/dolschiki-1889547733.html,Хуснуллин: за семь месяцев в России восстановили права 21 тысячи дольщиков,Хуснуллин: за семь месяцев в России восстановили права более 21 тысячи дольщиков,"МОСКВА, 11 авг - РИА Недвижимость. В России за семь месяцев 2023 года восстановили права более 21 тысячи дольщиков, пострадавших от действий недобросовестных застройщиков, сообщил вице-премьер РФ, председатель наблюдательного совета Фонда развития территорий (ФРТ) Марат Хуснуллин.  В нем уточняется, что в январе-июле сдали 122 проблемных дома. Квартиры в них получили или находятся в процессе получения 17,2 тысячи человек.  Всего в 2019–2023 годах помощь получили более 183 тысяч дольщиков."
6,https://realty.ria.ru/20230811/letovo-1889530665.html,Рядом с научной долиной МГУ построят кампус школы Letovo.Junior,В Москве рядом с научной долиной МГУ построят кампус школы Letovo.Junior,"МОСКВА, 11 авг - РИА Недвижимость. Вблизи кластера ""Ломоносов"" в научной долине МГУ Level Group построит кампус частной школы Letovo.Junior, сообщила пресс-служба Москомархитектуры.  Образовательный комплекс на 960 обучающихся в московском районе Раменки (проспект Вернадского, 8б) будет включать детский сад, начальную и среднюю школу. Концепцию фасадов разработало бюро UNK architects. Школа решается не как цельное здание, а как детский городок. Каждый блок представляет собой отдельный квартал с общественными пространствами между ними, говорится в сообщении.  ""Кампус будет решен в современной стилистике барнхаус. Для отделки используют панели с текстурой дерева, молированное стекло, алюминиевые ламели, кирпичную кладку. Один из блоков имеет волнообразную кровлю и округлые фасады. Объемные элементы со скатами служат либо выходами на крышу, либо являются декоративными"", - отмечается в нем.  Level Group создана бывшим сенатором, основным владельцем холдинга ""Русагро"" Вадимом Мошковичем."
6,https://realty.ria.ru/20230811/tekhnopark-1889513229.html,"""РГ-Девелопмент"" выставит на продажу технопарк на Октябрьском поле в Москве","""РГ-Девелопмент"" выставит на продажу технопарк на Октябрьском поле в Москве","МОСКВА, 11 авг - РИА Недвижимость. ""РГ-Девелопмент"" выставит на продажу технопарк, строящийся по программе комплексного развития территории в московской промзоне ""Октябрьское поле"", сообщил столичный департамент имущества.  Строительство технопарка является одним из завершающих этапов редевелопмента части бывшей промзоны и создания жилого квартала ""Октябрьское поле"".  Объект может быть интересен профильному инвестору, который займется управлением технопарка и привлечением арендаторов и резидентов, либо тому, кто ищет отдельно стоящее здание для развития собственной компании, указывается в сообщении.  Московский застройщик жилья ""РГ-Девелопмент"" основан в 2013 году. В портфеле девелопера, по его собственным данным, более 1,7 миллиона квадратных метров недвижимости."
6,https://realty.ria.ru/20230811/biznes-tsentr-1889451650.html,В Мещанском районе Москвы построят высотный бизнес-центр,Москомстройинвест: в Мещанском районе Москвы построят высотный бизнес-центр,"МОСКВА, 11 авг - РИА Недвижимость. Бизнес-центр высотой до 200 метров планируется построить в Мещанском районе Москвы, сообщила пресс-служба Москомстройинвеста.  Бизнес-центр планируется построить по адресу: улица Дурова, владение 3, на участке в 0,4 гектара, который в настоящее время занимает плоскостная парковка.  Правообладателем территории застройки является АО ""Мосинжпроект"", принадлежащее властям Москвы."
6,https://realty.ria.ru/20230811/granel-1889440497.html,"""Гранель"" построит 180 тысяч ""квадратов"" жилья в новой Москве","Девелопер ""Гранель"" построит 180 тысяч ""квадратов"" жилья в новой Москве","МОСКВА, 11 авг - РИА Недвижимость. Девелопер ""Гранель"" построит жилой комплекс на 180 тысяч квадратных метров в новой Москве, говорится в сообщении Москомстройинвеста.  В нем указывается, что комплекс возведут по адресу: городской округ Щербинка, территория квартала Степана Эрьзи, ограниченного Остафьевским шоссе и жилой застройкой улиц Авиационная и Индустриальная.  Компания ""Гранель"" основана в 1992 году. Работает на рынке Москвы и Подмосковья, специализируется на строительстве жилых комплексов массового сегмента. Принадлежит Ильшату Нигматуллину."
6,https://realty.ria.ru/20230811/stroitelstvo-1889434380.html,В 8 округах Москвы планируется построить 24 детсада и школы,Заммэра Ефимов: в 8 округах Москвы планируется построить 24 детсада и школы,"МОСКВА, 11 авг - РИА Новости. По программе комплексного развития территорий в 8 административных округах Москвы планируется построить 24 детских сада и школы, сообщил заммэра столицы по вопросам экономической политики и имущественно-земельных отношений Владимир Ефимов.  Ефимов отметил, что новые детские сады и школы появятся в 8 столичных округах в районах Черемушки, Котловка, Обручевский, Печатники, Лефортово, в Донском районе, а также в районах Ярославский, Останкинский, Северное Медведково, Беговой, Тропарево-Никулино, Соколиная Гора и в Пресненском районе Москвы.  Руководитель департамента городского имущества Москвы Максим Гаман добавил, что помимо образовательных учреждений 13 проектов предполагают строительство почти 3,5 миллиона квадратных метров жилья и свыше 2,5 миллиона квадратных метров промышленной и общественно-деловой недвижимости.  Программа комплексного развития территорий призвана вернуть в оборот заброшенные или неэффективно используемые земли города. Она позволит создать более 570 тысяч новых рабочих мест. Общий объем инвестиций составит 8 триллионов рублей, а в бюджет поступит более 1 триллиона рублей."
6,https://realty.ria.ru/20230811/moskva-1889427351.html,День строителя пройдет в Москве на ВДНХ 12 августа,Власти Москвы: день строителя пройдет на ВДНХ 12 августа,"МОСКВА, 11 авг - РИА Новости. День строителя пройдет в столице на ВДНХ 12 августа, сообщается на сайте мэра и правительства Москвы.  Отмечается, что посетители смогут узнать. как строят новые здания, дороги и станции метро. На мероприятии будут организованы пять тематических зон с играми, квестами, мастер-классами и арт-объектами с информацией о разных видах городского строительства.  Кроме того, все площадки будут работать с 12.00 до 21.00 около летнего кинотеатра-лектория.  Все мероприятия бесплатны."
6,https://radiosputnik.ru/20230810/zakharovo-1889381351.html,Парк-усадьбу Захарово в Подмосковье ждет реставрация,"В Одинцовском округе Подмосковья отреставрируют парк-усадьбу ""Захарово""","МОСКВА, 10 августа/ Радио Sputnik. Парк-усадьбу Захарово в Подмосковье ожидает реставрация, сообщает пресс-служба Главного управления культурного наследия Московской области. Усадьба расположена в Одинцовском округе. Специалисты планируют, в том числе, восстановить историческую планировку парка, отремонтировать дорожное покрытие и посадить новые деревья и кустарники. Захарово связано с именем Александра Пушкина – здесь поэт в детстве проводил каждое лето с 1805 по 1811 год. Усадьба принадлежала бабушке Пушкина – Марии Ганнибал, добавляет РИАМО. В разное время на территории усадьбы располагались детская колония, пионерский лагерь, детский дом, редакция газеты ""Красная звезда"". С 1976 года в Захарове стали проводиться пушкинские праздники поэзии, в 1987-м на базе деревни Захарово был образован Государственный историко-литературный музей-заповедник А. С. Пушкина. Радио Sputnik рассказало, когда отреставрируют усадьбу Покровское-Стрешнево в Москве. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://radiosputnik.ru/20230810/rynok-1889362064.html,Центральный рынок в Подольске обещают открыть в этом году,Обновленный Центральный рынок в Подольске планируют открыть до конца года,"МОСКВА, 10 августа/ Радио Sputnik. Центральный рынок в Подольске обещают открыть до конца текущего года, сообщает интернет-издание ""Подмосковье сегодня"". Уже отремонтирован цокольный этаж здания. Продолжаются работы по замене купола на облегченный и более безопасный вариант. Рабочие проложили новую проводку и проводят отделку фасада. Центральный рынок в Подольске был построен в 1970-х годах и требовал ремонта. Рынок площадью восемь тысяч квадратных метров располагается на исторической площадке в центре города. Радио Sputnik также рассказало, какой рынок в Подольске стал лучшим в России. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://realty.ria.ru/20230810/obschezhitiya-1889336703.html,В России предложили запустить масштабное строительство общежитий,Эсэры предлагают правительству РФ запустить масштабное строительство общежитий,"МОСКВА, 10 авг - РИА Новости. ""Справедливая Россия – За правду"" предлагает правительству России запустить масштабную программу строительства недорогих общежитий для студентов, заявил глава партии Сергей Миронов.  По его словам, стоимость аренды однокомнатной квартиры для студентов вблизи главного челябинского вуза доходит до 45 тысяч рублей, а минимальная цена – 13 тысяч рублей без учёта ""коммуналки"". При этом, чтобы снять квартиру, молодые люди должны заплатить комиссию риелтору и залог владельцу недвижимости, в итоге отдавать приходится от 40 до 135 тысяч рублей, пояснил Миронов.  ""К сожалению, такая же картина наблюдается и в других российских городах. С ""общагами"" везде проблемы"", заключил парламентарий.  Он также отметил, что строительство ""новомодных"" кампусов при федеральных университетах не сможет решить проблему, поскольку в них вкладываются деньги инвесторов, которые необходимо ""отбить"", соответственно, рассчитывать на низкую стоимость проживания в них не приходится."
6,https://realty.ria.ru/20230810/dvorets-1889293932.html,Дворец спорта в Некрасовке должен будет открыться к 1 сентября,Мэр Собянин: дворец спорта в Некрасовке должен будет открыться к 1 сентября,"МОСКВА, 10 авг - РИА Новости. Мэр Москвы Сергей Собянин осмотрел итоги строительства дворца спорта в московском районе Некрасовка, отметив что дворец откроется к 1 сентября.  В ходе общения с жителями Собянин также отметил, что в учреждении будут заниматься спортивные группы, но власти сориентированы на том, чтобы в него приходили в основном местные жители. Кроме того, москвичи из близлежащих домов смогут ночью бесплатно пользоваться парковкой дворца.  Руководитель департамента спорта Москвы Алексей Кондаранцев, отвечая на вопрос москвички о том, сможет ли она как многодетная мать отправлять своих детей заниматься во Дворец бесплатно, отметил, что в столице многодетные семьи используют льготы на 100%.  В материалах пресс-службы мэра и правительства Москвы отмечается, что строительство Дворца спорта в Некрасовке было начато в марте 2020 года и завершено в августе 2023 года.  В трёхэтажном здании площадью 21,3 тысячи квадратных метров оборудованы: плавательный бассейн 25 на 16 метров, малый бассейн 10 на 6 метров, ледовая арена, универсальный игровой зал, тренажерный, гимнастический, хореографический залы, а также зал единоборств, зал для занятий скалолазанием и экстремальными видами спорта и шахматный клуб.  На прилегающей территории специалисты обустроили площадки для занятий воркаутом, игры в футбол, волейбол и баскетбол, а также атлетическую дорожку."
